"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","mu","lower95","upper95","lower50","upper50","n_targets","cost_caloric_adequacy","nutrient_adequacy","portion_adq33","usd_adq33"
"Egypt","Northern Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",5384.4,3.43825310103824,3.28153949157215,3.60328891475484,3.38001588237814,3.49259739390918,4,31.1325252617012,33.6100328860172,98.1849678990614,30.5674599343685
"Zambia","Eastern Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",418.03,4.4745139471625,4.23723547113946,4.70790188468168,4.40628923446776,4.5639287550162,4,87.7519379640502,33.6100328860172,98.1849678990614,86.1592121208069
"Congo DR","Middle Africa","Africa","Low income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",21248,4.25262473532567,4.05741654075772,4.430159449935,4.19582582167687,4.32557124895302,3,70.289662196762,26.8837096176889,122.750916704913,86.2812046953119
"Kenya","Eastern Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",82.4718611767188,3.56929817291116,3.36784669114176,3.78203563093233,3.50846435100024,3.64944083239167,3,35.4916753894543,26.8837096176889,122.750916704913,43.5663568944871
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",465.662,3.29742932875968,3.17199258342755,3.42072313281331,3.25795908380742,3.34505818921074,3,27.0430307477325,26.8837096176889,122.750916704913,33.195568147633
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",16317.2,3.86073201303778,3.67623218499823,4.02577820036869,3.80225151248834,3.92227756132834,5,47.5001093449921,30.8589355685442,106.938231640233,50.7957769607116
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",4206.4,3.89363495526736,3.720054603853,4.06608596512282,3.82833316786524,3.94752120505145,5,49.0889989275275,30.8589355685442,106.938231640233,52.4949073829909
"Egypt","Northern Africa","Africa","Lower middle income","Bagrus bajad","Freshwater catfishes","Inland","Small-scale",685.2,3.07509706069618,2.65357234357596,3.50352735362063,2.9168917922259,3.20343688767757,3,21.6519833661053,27.2225464404317,121.22304602257,26.2471937606931
"Guinea","Western Africa","Africa","Low income","Bagrus bajad","Freshwater catfishes","Inland","Small-scale",38.60733769,2.00753825388838,1.58859462150884,2.41412783527726,1.90054143139136,2.18480138344712,3,7.44496715088917,27.2225464404317,121.22304602257,9.0250159556876
"Senegal","Western Africa","Africa","Lower middle income","Bagrus bajad","Freshwater catfishes","Inland","Small-scale",116.623333333333,2.93110159647764,2.50978629264717,3.33722311707541,2.78296751571298,3.06514091553383,3,18.7482721557646,27.2225464404317,121.22304602257,22.7272265838192
"Gambia","Western Africa","Africa","Low income","Bagrus bajad","Freshwater catfishes","Marine","Small-scale",6.8,2.70560184778934,2.28967337850653,3.12540096003446,2.55289527775191,2.83728185631433,3,14.9633196218928,27.2225464404317,121.22304602257,18.1389918317513
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",937,3.92433619439928,3.75468921758364,4.10065301239164,3.86576722000785,3.98510699225446,5,50.619465419293,30.8589355685442,106.938231640233,54.1315611851311
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",64841.8,3.9134419804101,3.74203340775706,4.0960948651912,3.84934801377171,3.97192571724898,5,50.0709991101652,30.8589355685442,106.938231640233,53.5450410130074
"Guinea","Western Africa","Africa","Low income","Bagrus docmak","Freshwater catfishes","Inland","Small-scale",405.37704575,2.16939063960001,1.68273104140403,2.66987073319015,1.99048446746285,2.3312314372458,4,8.75294871500775,27.8529141124553,118.479523782551,10.3704519544721
"Senegal","Western Africa","Africa","Lower middle income","Bagrus docmak","Freshwater catfishes","Inland","Small-scale",65.7366666666667,3.10946145920486,2.621720062049,3.60206435567198,2.94074398930522,3.27772475214442,4,22.4089730044283,27.8529141124553,118.479523782551,26.5500445002071
"Malawi","Eastern Africa","Africa","Low income","Bagrus meridionalis","Freshwater catfishes","Inland","Small-scale",558.298,2.7221982756339,2.14095511291501,3.29200276241741,2.56124916313146,2.95509508588216,3,15.2137294831655,25.5756683001798,129.028886411418,19.630105733774
"Gambia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",35.3,3.00045788359354,2.88530621806846,3.10950729221892,2.9638316078999,3.03978696109863,3,20.0947358668743,24.2336258481384,136.174422295684,27.3638904785596
"Mexico","North America","Americas","Upper middle income","Balistes capriscus","Reef-associated fishes","Marine","Small-scale",6.04775,2.79224610438851,2.39452697061488,3.21782934207876,2.66830039334043,2.95233145240064,3,16.3176297713299,19.6633487511426,167.824923504357,27.3850496814585
"Senegal","Western Africa","Africa","Lower middle income","Balistes capriscus","Reef-associated fishes","Marine","Small-scale",96.598,2.85009246735878,2.44931659127549,3.27096339344275,2.70655285206573,2.98907477457714,3,17.2893804700029,19.6633487511426,167.824923504357,29.0158895481596
"Mexico","North America","Americas","Upper middle income","Balistes polylepis","Reef-associated fishes","Marine","Small-scale",767.670106528571,3.05350996229327,2.51694243177032,3.57674172695487,2.8568612266357,3.22652210221703,3,21.1895887063683,18.8390853573292,175.167739696883,37.1173235880114
"Mexico","North America","Americas","Upper middle income","Balistes vetula","Reef-associated fishes","Marine","Small-scale",38.56185,3.16298476497875,2.69985540701769,3.65441057792495,3.00921363455596,3.33425067537458,3,23.641053715985,24.1447417591754,136.675721484822,32.3115807329368
"Saint Vincent and the Grenadines","Caribbean","Americas","Upper middle income","Balistes vetula","Reef-associated fishes","Marine","Small-scale",0.784,4.18621481393172,3.69481436139587,4.69510529828567,4.01621043203867,4.35327656095922,3,65.7733547908535,24.1447417591754,136.675721484822,89.8962072051707
"Ghana","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",71.049,3.25581128743663,3.10104883783169,3.39915803647369,3.20195636992349,3.30507805431597,3,25.9406513239207,25.1278416428876,131.328430308461,34.067450195496
"Egypt","Northern Africa","Africa","Lower middle income","Barbus barbus","Carps, barbels and other cyprinids","Inland","Small-scale",262.2,3.08829020266897,2.5768112137113,3.57579017367271,2.92454618085404,3.25954930250141,3,21.9395337321669,27.6176996150732,119.48859050516,26.2152396199704
"Kenya","Eastern Africa","Africa","Lower middle income","Barbus barbus","Carps, barbels and other cyprinids","Inland","Small-scale",62.0198138092803,3.20208047197526,2.69664108605469,3.71562948417007,3.02425097768041,3.3714994039292,3,24.5836225683612,27.6176996150732,119.48859050516,29.3746241020432
"Mexico","North America","Americas","Upper middle income","Bathygobius ramosus","Reef-associated fishes","Marine","Small-scale",0.031,3.03972900540538,2.4910330928307,3.55965466133622,2.8547497002825,3.22522032009517,3,20.8995787947279,28.1893345648038,117.065551597669,24.4662071976377
"Gambia","Western Africa","Africa","Low income","Batrachoides liberiensis","Miscellaneous coastal fishes","Inland","Small-scale",5.1,2.87835269432449,2.32056654514404,3.39612023406661,2.7097900656137,3.07509555764333,4,17.78495178358,31.9683799790223,103.227001248279,18.3588723996419
"Mexico","North America","Americas","Upper middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",0.410655,3.17288118141207,3.08039231775541,3.2708604874988,3.13598270901112,3.20252039805924,5,23.8761769482147,29.9439465609734,110.205914016056,26.3129590378708
"Mexico","North America","Americas","Upper middle income","Bellator loxias","Miscellaneous demersal fishes","Marine","Small-scale",3.4826794445,2.84051127672336,2.29505796467375,3.39153348736577,2.65341598812644,3.03451625026792,4,17.1245186671127,33.8722462868072,97.4248938809031,16.6835441390499
"Ghana","Western Africa","Africa","Lower middle income","Belone belone","Miscellaneous pelagic fishes","Marine","Small-scale",592.3265,3.07391141258755,2.62275664725026,3.53966903030978,2.92473487292303,3.24263438600249,3,21.6263269457278,33.0168589680267,99.9489383043885,21.6152841764908
"Turkey","Western Asia","Asia","Upper middle income","Belone belone","Miscellaneous pelagic fishes","Marine","Small-scale",70.9968,4.08092213347734,3.60323777641271,4.50745996060117,3.91618606380653,4.22611716820865,3,59.2000350219831,33.0168589680267,99.9489383043885,59.1698064802983
"Congo DR","Middle Africa","Africa","Low income","Mixed","Miscellaneous pelagic fishes","Marine","Small-scale",29.125,4.17583570536876,3.99013574295479,4.35875570054712,4.1040721666025,4.23244913132034,4,65.0942165225577,33.2446808796293,99.2639999147074,64.6151230334312
"Kenya","Eastern Africa","Africa","Lower middle income","Mixed","Miscellaneous pelagic fishes","Marine","Small-scale",1942.06209532798,3.44346986455312,3.2344276537968,3.6346895458508,3.37781434073903,3.514597845015,4,31.2953606511803,33.2446808796293,99.2639999147074,31.065026770095
"Guinea","Western Africa","Africa","Low income","Benitochromis batesii","Tilapias and other cichlids","Inland","Small-scale",687.210610875,1.99387228413843,1.43959291444343,2.55712179671556,1.79312965985333,2.17720320810843,4,7.34391650521848,42.5080249980439,77.6324000033372,5.70125863724231
"Senegal","Western Africa","Africa","Lower middle income","Beryx decadactylus","Miscellaneous demersal fishes","Marine","Small-scale",110.02,3.10469723950039,2.58097102132396,3.67532247985963,2.91777408400847,3.29225442954444,2,22.3024656473649,22.8718945563941,144.281882371543,32.1784172512849
"Senegal","Western Africa","Africa","Lower middle income","Bodianus speciosus","Reef-associated fishes","Marine","Small-scale",116.586,3.13857958147567,2.61220343383782,3.6562008524072,2.94414979703965,3.30918200965101,4,23.0710729942725,27.1182277508711,121.689368137046,28.0750429491668
"Ghana","Western Africa","Africa","Lower middle income","Boops boops","Miscellaneous coastal fishes","Marine","Small-scale",96.8725,2.90025753118935,2.50564445099469,3.26713861456519,2.77873135233007,3.03931502137644,4,18.1788263814429,35.5589285362064,92.8036961698638,16.8706228022813
"Senegal","Western Africa","Africa","Lower middle income","Boops boops","Miscellaneous coastal fishes","Marine","Small-scale",42.94,2.88352271428011,2.52243621256183,3.25172757062411,2.75527235652309,3.00335459108795,4,17.8771384372917,35.5589285362064,92.8036961698638,16.5906452392101
"Turkey","Western Asia","Asia","Upper middle income","Boops boops","Miscellaneous coastal fishes","Marine","Small-scale",271.8839,3.8918351864753,3.5234654883174,4.25792878545183,3.77669267705886,4.02996253056199,4,49.0007295352998,35.5589285362064,92.8036961698638,45.4744881589563
"Gambia","Western Africa","Africa","Low income","Bostrychus africanus","Miscellaneous freshwater fishes","Inland","Small-scale",0.5,2.82350722921054,2.23834485077256,3.33233915076271,2.67095148478472,3.04295405374698,4,16.8357942367535,35.5011871817303,92.9546379141442,15.6496515727445
"Mexico","North America","Americas","Upper middle income","Mixed","Flounders, halibuts, soles","Marine","Small-scale",23.195775,3.17177528109478,2.98852234098153,3.353142120288,3.108595624645,3.23243973474544,5,23.8497868716386,30.8589355685442,106.938231640233,25.5045403304948
"Zambia","Eastern Africa","Africa","Lower middle income","Boulengerochromis microlepis","Tilapias and other cichlids","Inland","Small-scale",2179.07,4.31098583926251,3.73145008329752,4.86311225319959,4.10318652609464,4.50560832730978,3,74.5139114825289,31.691305825866,104.12950536442,77.5909674544393
