"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","calcium","iron","selenium","zinc","vitamin_a","omega_3","protein","ca_rni","fe_rni","se_rni","zn_rni","vita_rni","om_rni","nutrient_density","lmat"
"Senegal","Western Africa","Africa","Lower middle income","Albula vulpes","Reef-associated fishes","Marine","Small-scale",31.158,30.3462636984316,0.99641880221516,24.5011255341639,0.902769687268782,26.7489734747914,0.427400245166359,18.9140562937096,3.03462636984316,3.38917959937129,94.2350982083226,18.4238711687507,5.34979469495828,38.8545677423963,163.287137783642,42.4
"Sierra Leone","Western Africa","Africa","Low income","Albula vulpes","Reef-associated fishes","Marine","Large-scale",1506.51,30.3462636984316,0.99641880221516,24.5011255341639,0.902769687268782,26.7489734747914,0.427400245166359,18.9140562937096,3.03462636984316,3.38917959937129,94.2350982083226,18.4238711687507,5.34979469495828,38.8545677423963,163.287137783642,42.4
"Turkey","Western Asia","Asia","Upper middle income","Mixed","Carps, barbels and other cyprinids","Inland","Small-scale",50,108.351320668833,0.655886469362048,13.1338490447361,1.28257140537756,54.4526189175863,0.91950430997274,17.5150979365788,10.8351320668833,2.23090635837431,50.5148040182159,26.1749266403585,10.8905237835173,83.5913009066128,184.237593773962,28.9414414414414
"Turkey","Western Asia","Asia","Upper middle income","Alburnus tarichi","Carps, barbels and other cyprinids","Inland","Small-scale",9108,108.351320668833,0.655886469362048,13.1338490447361,1.28257140537756,54.4526189175863,0.91950430997274,17.5150979365788,10.8351320668833,2.23090635837431,50.5148040182159,26.1749266403585,10.8905237835173,83.5913009066128,184.237593773962,13
"Gambia","Western Africa","Africa","Low income","Alectis alexandrina","Miscellaneous pelagic fishes","Marine","Large-scale",40.58,52.9032045718606,1.44779548370181,26.8615881731584,0.654345873858591,5.69912387805501,0.373543828177805,19.8650580480442,5.29032045718606,4.92447443435989,100,13.3539974256855,1.139824775611,33.9585298343459,158.667146927188,53.5
"Gambia","Western Africa","Africa","Low income","Alectis alexandrina","Miscellaneous pelagic fishes","Marine","Small-scale",5.7,52.9032045718606,1.44779548370181,26.8615881731584,0.654345873858591,5.69912387805501,0.373543828177805,19.8650580480442,5.29032045718606,4.92447443435989,100,13.3539974256855,1.139824775611,33.9585298343459,158.667146927188,53.5
"Guinea","Western Africa","Africa","Low income","Alectis alexandrina","Miscellaneous pelagic fishes","Marine","Large-scale",1233.42,52.9032045718606,1.44779548370181,26.8615881731584,0.654345873858591,5.69912387805501,0.373543828177805,19.8650580480442,5.29032045718606,4.92447443435989,100,13.3539974256855,1.139824775611,33.9585298343459,158.667146927188,53.5
"Guinea","Western Africa","Africa","Low income","Alectis alexandrina","Miscellaneous pelagic fishes","Marine","Small-scale",2615.226,52.9032045718606,1.44779548370181,26.8615881731584,0.654345873858591,5.69912387805501,0.373543828177805,19.8650580480442,5.29032045718606,4.92447443435989,100,13.3539974256855,1.139824775611,33.9585298343459,158.667146927188,53.5
"Senegal","Western Africa","Africa","Lower middle income","Alectis alexandrina","Miscellaneous pelagic fishes","Marine","Large-scale",117.2,52.9032045718606,1.44779548370181,26.8615881731584,0.654345873858591,5.69912387805501,0.373543828177805,19.8650580480442,5.29032045718606,4.92447443435989,100,13.3539974256855,1.139824775611,33.9585298343459,158.667146927188,53.5
"Senegal","Western Africa","Africa","Lower middle income","Alectis alexandrina","Miscellaneous pelagic fishes","Marine","Small-scale",195.026,52.9032045718606,1.44779548370181,26.8615881731584,0.654345873858591,5.69912387805501,0.373543828177805,19.8650580480442,5.29032045718606,4.92447443435989,100,13.3539974256855,1.139824775611,33.9585298343459,158.667146927188,53.5
"Sierra Leone","Western Africa","Africa","Low income","Alectis alexandrina","Miscellaneous pelagic fishes","Marine","Large-scale",549.41,52.9032045718606,1.44779548370181,26.8615881731584,0.654345873858591,5.69912387805501,0.373543828177805,19.8650580480442,5.29032045718606,4.92447443435989,100,13.3539974256855,1.139824775611,33.9585298343459,158.667146927188,53.5
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alectis ciliaris","Reef-associated fishes","Marine","Large-scale",3.562387304669,13.5622156278851,0.732136791964406,21.4770364868629,0.454663917502187,31.9124457639286,0.19179918782131,20.2972298970781,1.35622156278851,2.49026119715784,82.6039864879342,9.2788554592283,6.38248915278572,17.4362898019373,119.548103661832,76.7
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alectis ciliaris","Reef-associated fishes","Marine","Small-scale",1.59997729167365,13.5622156278851,0.732136791964406,21.4770364868629,0.454663917502187,31.9124457639286,0.19179918782131,20.2972298970781,1.35622156278851,2.49026119715784,82.6039864879342,9.2788554592283,6.38248915278572,17.4362898019373,119.548103661832,76.7
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alectis indica","Reef-associated fishes","Marine","Large-scale",280.748202223145,24.8035142648159,0.658180588904094,46.1915457471302,0.741593723754485,54.124339167764,0.258677051167621,18.5647834992059,2.48035142648159,2.23870948606835,100,15.1345657909079,10.8248678335528,23.5160955606928,154.194590097703,61.8
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alectis indica","Reef-associated fishes","Marine","Small-scale",70.6418211795577,24.8035142648159,0.658180588904094,46.1915457471302,0.741593723754485,54.124339167764,0.258677051167621,18.5647834992059,2.48035142648159,2.23870948606835,100,15.1345657909079,10.8248678335528,23.5160955606928,154.194590097703,61.8
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alepes djedaba","Reef-associated fishes","Marine","Large-scale",1965.5618009648,47.1784057348178,1.23688830065813,21.1242233497106,0.925604534678698,22.9316700355771,0.2274558177481,20.5047252187958,4.71784057348178,4.20710306346304,81.2470128835024,18.8898884628306,4.58633400711542,20.6778016134636,134.325980603857,19.1
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alepes djedaba","Reef-associated fishes","Marine","Small-scale",615.110457379157,47.1784057348178,1.23688830065813,21.1242233497106,0.925604534678698,22.9316700355771,0.2274558177481,20.5047252187958,4.71784057348178,4.20710306346304,81.2470128835024,18.8898884628306,4.58633400711542,20.6778016134636,134.325980603857,19.1
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alepes melanoptera","Miscellaneous pelagic fishes","Marine","Large-scale",1313.01406566525,271.670411246971,2.74856723978711,45.1723249074477,1.67104118196825,26.9104137483933,0.71011169065959,17.8702247339646,27.1670411246971,9.3488681625412,100,34.1028812646582,5.38208274967867,64.5556082417809,240.556481543356,17
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alepes melanoptera","Miscellaneous pelagic fishes","Marine","Small-scale",511.462221534141,271.670411246971,2.74856723978711,45.1723249074477,1.67104118196825,26.9104137483933,0.71011169065959,17.8702247339646,27.1670411246971,9.3488681625412,100,34.1028812646582,5.38208274967867,64.5556082417809,240.556481543356,17
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alepes vari","Miscellaneous pelagic fishes","Marine","Large-scale",7.88357066041968,167.699150869362,1.67348198147822,54.2763586201173,1.44249359244185,17.6530929966005,0.625198845689976,18.2884847959496,16.7699150869362,5.69211558325926,100,29.4386447437113,3.5306185993201,56.8362586990887,212.267552712316,32.1
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alepes vari","Miscellaneous pelagic fishes","Marine","Small-scale",2.68276556476331,167.699150869362,1.67348198147822,54.2763586201173,1.44249359244185,17.6530929966005,0.625198845689976,18.2884847959496,16.7699150869362,5.69211558325926,100,29.4386447437113,3.5306185993201,56.8362586990887,212.267552712316,32.1
"Kenya","Eastern Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",417.447545999821,139.258982589428,2.18417525386794,66.8231065215693,1.96426655849227,12.7382861231164,0.326602749397196,18.6252571593048,13.9258982589428,7.42916753016307,100,40.0870726222913,2.54765722462328,29.6911590361087,193.680954672129,25.12
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",5.475,139.258982589428,2.18417525386794,66.8231065215693,1.96426655849227,12.7382861231164,0.326602749397196,18.6252571593048,13.9258982589428,7.42916753016307,100,40.0870726222913,2.54765722462328,29.6911590361087,193.680954672129,25.12
"Congo DR","Middle Africa","Africa","Low income","Alestes baremoze","Miscellaneous freshwater fishes","Inland","Small-scale",21436.39,160.483630636332,1.61744863532103,73.2512857877397,1.92181423411266,18.7213534639717,0.31397158049288,18.4015899734233,16.0483630636332,5.50152597047968,100,39.2206986553604,3.74427069279435,28.5428709538981,193.057729336166,18.2
"Gambia","Western Africa","Africa","Low income","Alestes baremoze","Miscellaneous freshwater fishes","Inland","Small-scale",9.6,160.483630636332,1.61744863532103,73.2512857877397,1.92181423411266,18.7213534639717,0.31397158049288,18.4015899734233,16.0483630636332,5.50152597047968,100,39.2206986553604,3.74427069279435,28.5428709538981,193.057729336166,18.2
"Guinea","Western Africa","Africa","Low income","Alestes baremoze","Miscellaneous freshwater fishes","Inland","Small-scale",96.518344225,160.483630636332,1.61744863532103,73.2512857877397,1.92181423411266,18.7213534639717,0.31397158049288,18.4015899734233,16.0483630636332,5.50152597047968,100,39.2206986553604,3.74427069279435,28.5428709538981,193.057729336166,18.2
"Senegal","Western Africa","Africa","Lower middle income","Alestes baremoze","Miscellaneous freshwater fishes","Inland","Small-scale",630.616666666667,160.483630636332,1.61744863532103,73.2512857877397,1.92181423411266,18.7213534639717,0.31397158049288,18.4015899734233,16.0483630636332,5.50152597047968,100,39.2206986553604,3.74427069279435,28.5428709538981,193.057729336166,18.2
"Egypt","Northern Africa","Africa","Lower middle income","Alestes dentex","Miscellaneous freshwater fishes","Inland","Small-scale",3669.5,119.08196488387,2.02723583139543,57.0707650448621,1.87264529763351,14.8079593522305,0.355706148898605,18.7664988004783,11.908196488387,6.89535997073274,100,38.2172509721125,2.9615918704461,32.3369226271459,192.319321928824,19.5
"Guinea","Western Africa","Africa","Low income","Alestes dentex","Miscellaneous freshwater fishes","Inland","Small-scale",96.518344225,119.08196488387,2.02723583139543,57.0707650448621,1.87264529763351,14.8079593522305,0.355706148898605,18.7664988004783,11.908196488387,6.89535997073274,100,38.2172509721125,2.9615918704461,32.3369226271459,192.319321928824,19.5
"Senegal","Western Africa","Africa","Lower middle income","Alestes dentex","Miscellaneous freshwater fishes","Inland","Small-scale",357.0825,119.08196488387,2.02723583139543,57.0707650448621,1.87264529763351,14.8079593522305,0.355706148898605,18.7664988004783,11.908196488387,6.89535997073274,100,38.2172509721125,2.9615918704461,32.3369226271459,192.319321928824,19.5
"Chad","Middle Africa","Africa","Low income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",4.32,115.296442118686,0.954586705463429,35.2346842500411,1.27871048061058,67.4393295497082,0.338723852237077,18.3887902908862,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265, 
"Mexico","North America","Americas","Upper middle income","Algansea popoche","Carps, barbels and other cyprinids","Marine","Small-scale",0.66225,325.879519947123,1.66856121272067,50.8796645875495,2.24638319759479,70.2015352296117,0.365887141224356,17.3487313271337,32.5879519947123,5.67537827456011,100,45.8445550529548,14.0403070459223,33.2624673840323,231.410659752182,0.9
"Maldives","Southern Asia","Asia","Upper middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",9,14.5205753586758,0.886915278013005,40.9756748066663,0.38443659911777,8.07902548996342,0.345669462041162,20.1613605384652,1.45205753586758,3.0167186326973,100,7.8456448799545,1.61580509799268,31.4244965491965,145.354722695709,190.966666666667
"Mexico","North America","Americas","Upper middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",0.189,14.5205753586758,0.886915278013005,40.9756748066663,0.38443659911777,8.07902548996342,0.345669462041162,20.1613605384652,1.45205753586758,3.0167186326973,100,7.8456448799545,1.61580509799268,31.4244965491965,145.354722695709,190.966666666667
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alopias pelagicus","Sharks, rays, chimaeras","Marine","Large-scale",105.687928083333,20.5592362161966,0.72317068366089,61.570159773989,0.468829087122983,10.5762212588079,0.267988509224288,19.7394166955615,2.05592362161966,2.45976423013908,100,9.56794055353025,2.11524425176158,24.3625917476625,140.561464404713,153.6
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alopias pelagicus","Sharks, rays, chimaeras","Marine","Small-scale",12.8487985650747,20.5592362161966,0.72317068366089,61.570159773989,0.468829087122983,10.5762212588079,0.267988509224288,19.7394166955615,2.05592362161966,2.45976423013908,100,9.56794055353025,2.11524425176158,24.3625917476625,140.561464404713,153.6
"Mexico","North America","Americas","Upper middle income","Alopias pelagicus","Sharks, rays, chimaeras","Marine","Small-scale",129.530964275,20.5592362161966,0.72317068366089,61.570159773989,0.468829087122983,10.5762212588079,0.267988509224288,19.7394166955615,2.05592362161966,2.45976423013908,100,9.56794055353025,2.11524425176158,24.3625917476625,140.561464404713,153.6
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alopias superciliosus","Sharks, rays, chimaeras","Marine","Large-scale",110.138346033333,10.9950433288889,0.906871302831402,28.5513244320633,0.348965227133563,8.58611202683646,0.389197638765151,20.2697827217802,1.09950433288889,3.08459626813402,100,7.12173932925639,1.71722240536729,35.3816035241047,148.404665859751,138.4
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Alopias superciliosus","Sharks, rays, chimaeras","Marine","Small-scale",13.3462620143786,10.9950433288889,0.906871302831402,28.5513244320633,0.348965227133563,8.58611202683646,0.389197638765151,20.2697827217802,1.09950433288889,3.08459626813402,100,7.12173932925639,1.71722240536729,35.3816035241047,148.404665859751,138.4
"Mexico","North America","Americas","Upper middle income","Alopias superciliosus","Sharks, rays, chimaeras","Marine","Small-scale",184.04254269,10.9950433288889,0.906871302831402,28.5513244320633,0.348965227133563,8.58611202683646,0.389197638765151,20.2697827217802,1.09950433288889,3.08459626813402,100,7.12173932925639,1.71722240536729,35.3816035241047,148.404665859751,138.4
"Peru","South America","Americas","Upper middle income","Alopias vulpinus","Sharks, rays, chimaeras","Marine","Small-scale",565.4,12.0074465309418,1.03070384754672,32.8055402139468,0.335515483096765,5.07474318424588,0.379822238134046,20.4748821980539,1.20074465309418,3.50579539981878,100,6.84725475707685,1.01494863684918,34.5292943758224,147.098037822661,280.9
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Aluterus monoceros","Reef-associated fishes","Marine","Large-scale",8431.04407233333,21.0194497555569,0.683695123516843,19.4609115742178,0.671513273480083,27.029804349691,0.158381428238631,19.6600632160925,2.10194497555569,2.32549361740423,74.8496599008375,13.7043525200017,5.4059608699382,14.3983116580574,112.785723541795,34.7
